Movie_ID,Title,Genres,Release_Year,Director,Cast,Keywords,Language,Runtime,Production_Company,Budget,Revenue,Popularity,Vote_Count,Average_Rating,Rating_Count,Rating_Std,Minimum_Rating,Maximum_Rating,Movie_Age,ROI,Rating_Confidence,Popularity_Category,Revenue_Category,Content_Features
MOV107544,The Broken Clock 253,Drama,2022.0,Zoya Akhtar,"Suriya, Jyotika, Karthi","redemption, betrayal",Hindi,96.0,Dharma Productions,5050000.0,1800000.0,0.7123912954136185,918.0,0.0,0.0,0.0,0.0,0.0,4.0,-0.6435643564356436,0.0,Low,Low,drama zoya akhtar suriya  jyotika  karthi redemption  betrayal hindi dharma productions
MOV108852,The Neon Horizon 300,Romance,2019.0,Denis Villeneuve,"Adam Driver, Scarlett Johansson, Oscar Isaac","unexpected meeting, second chance",Hindi,150.0,Sony Pictures,49900000.0,38500000.0,5.416757681670448,5365.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.22845691382765532,0.0,High,Medium,romance denis villeneuve adam driver  scarlett johansson  oscar isaac unexpected meeting  second chance hindi sony pictures
MOV104231,Between Hidden and Clock,Drama,2019.0,Steven Spielberg,"Dev Patel, Freida Pinto, Roshan Seth","grief, redemption",Tamil,84.0,Amazon MGM Studios,12200000.0,12800000.0,2.192889380181817,525.0,0.0,0.0,0.0,0.0,0.0,7.0,0.04918032786885246,0.0,Medium,Low,drama steven spielberg dev patel  freida pinto  roshan seth grief  redemption tamil amazon mgm studios
MOV117048,The Restless Mirror 518,Thriller,2020.0,Christopher Nolan,"Dev Patel, Freida Pinto, Roshan Seth","surveillance, missing person",Telugu,159.0,Netflix,12050000.0,24600000.0,4.118667876342701,1586.0,0.0,0.0,0.0,0.0,0.0,6.0,1.04149377593361,0.0,Medium,Medium,thriller christopher nolan dev patel  freida pinto  roshan seth surveillance  missing person telugu netflix
MOV111931,The Broken Promise 302,"Drama, Thriller",2017.0,Sanjay Leela Bhansali,"Vijay, Trisha Krishnan, Arjun Sarja",Unknown,English,115.0,Amazon MGM Studios,15600000.0,58100000.0,12.07335692234524,5692.0,0.0,0.0,0.0,0.0,0.0,9.0,2.7243589743589745,0.0,Very High,High,drama  thriller sanjay leela bhansali vijay  trisha krishnan  arjun sarja unknown english amazon mgm studios
MOV112173,The Neon Lantern 829,"Action, Comedy, Thriller, Drama",2015.0,Zoya Akhtar,"Nawazuddin Siddiqui, Vijay Varma, Shefali Shah","conspiracy, family, warzone, grief",English,105.0,Warner Bros. Pictures,25950000.0,119400000.0,1.3135946937673646,489.0,0.0,0.0,0.0,0.0,0.0,11.0,3.601156069364162,0.0,Low,Very High,action  comedy  thriller  drama zoya akhtar nawazuddin siddiqui  vijay varma  shefali shah conspiracy  family  warzone  grief english warner bros. pictures
MOV119659,The Burning Machine 837,Drama,2021.0,Taika Waititi,"Michael B. Jordan, Tessa Thompson, Lakeith Stanfield","class divide, betrayal",English,99.0,Dharma Productions,11150000.0,29900000.0,3.5569983207906315,1055.0,0.0,0.0,0.0,0.0,0.0,5.0,1.6816143497757847,0.0,Medium,Medium,drama taika waititi michael b. jordan  tessa thompson  lakeith stanfield class divide  betrayal english dharma productions
MOV113888,The Restless Voyage 424,"Adventure, Romance",1987.0,Lokesh Kanagaraj,"Dulquer Salmaan, Parvathy Thiruvothu, Fahadh Faasil","long distance, ancient map, survival, first love",Hindi,170.0,Netflix,29700000.0,97000000.0,44.82258060216667,10138.0,0.0,0.0,0.0,0.0,0.0,39.0,2.265993265993266,0.0,Very High,High,adventure  romance lokesh kanagaraj dulquer salmaan  parvathy thiruvothu  fahadh faasil long distance  ancient map  survival  first love hindi netflix
MOV104399,Endless at Sky,"Adventure, Fantasy",1984.0,Taika Waititi,"Chris Evans, Ana de Armas, Oscar Isaac","ancient map, shape-shifter, ancient prophecy, wilderness",English,147.0,Paramount Pictures,152500000.0,0.0,3.171212254762394,697.0,0.0,0.0,0.0,0.0,0.0,42.0,-1.0,0.0,Medium,Low,adventure  fantasy taika waititi chris evans  ana de armas  oscar isaac ancient map  shape-shifter  ancient prophecy  wilderness english paramount pictures
MOV104707,Velvet at Frontier,"Action, Drama, Comedy",2024.0,Patty Jenkins,"Ranbir Kapoor, Alia Bhatt, Vicky Kaushal","workplace, family, espionage",Tamil,194.0,Phantom Films,53150000.0,155600000.0,124.16423822457268,27866.0,0.0,0.0,0.0,0.0,0.0,2.0,1.9275634995296331,0.0,Very High,Very High,action  drama  comedy patty jenkins ranbir kapoor  alia bhatt  vicky kaushal workplace  family  espionage tamil phantom films
MOV100250,Falling Beyond the Room,Horror,2018.0,David Fincher,"Ryan Gosling, Margot Robbie, Brian Tyree Henry",Unknown,Unknown,137.0,Netflix,20150000.0,8400000.0,63.91922806671196,8334.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.5831265508684863,0.0,Very High,Low,horror david fincher ryan gosling  margot robbie  brian tyree henry unknown unknown netflix
MOV107278,The Velvet Witness 55,Thriller,2007.0,Vetrimaaran,"Chris Evans, Ana de Armas, Oscar Isaac","cat and mouse, surveillance",Hindi,125.0,Lionsgate,2900000.0,47200000.0,78.493415638095,22683.0,0.0,0.0,0.0,0.0,0.0,19.0,15.275862068965518,0.0,Very High,High,thriller vetrimaaran chris evans  ana de armas  oscar isaac cat and mouse  surveillance hindi lionsgate
MOV119016,The Velvet Station 123,"Thriller, Romance",1998.0,Anurag Kashyap,"Tom Hanks, Emily Blunt, John Boyega","wedding, conspiracy, second chance, missing person",English,155.0,A24,11350000.0,21700000.0,1.4282040969959608,270.0,0.0,0.0,0.0,0.0,0.0,28.0,0.9118942731277533,0.0,Low,Medium,thriller  romance anurag kashyap tom hanks  emily blunt  john boyega wedding  conspiracy  second chance  missing person english a24
MOV118778,The Neon River 221,Horror,1979.0,Gauri Shinde,Unknown,"curse, isolated village",English,139.0,20th Century Studios,12150000.0,17000000.0,4.178736045730092,10785.0,0.0,0.0,0.0,0.0,0.0,47.0,0.3991769547325103,0.0,Medium,Medium,horror gauri shinde unknown curse  isolated village english 20th century studios
MOV117961,The Burning Garden 652,Comedy,2018.0,Christopher Nolan,"Triptii Dimri, Rajkummar Rao, Vijay Varma","workplace, wedding",English,148.0,CJ ENM,26800000.0,47200000.0,2.7324597979133407,346.0,0.0,0.0,0.0,0.0,0.0,8.0,0.7611940298507462,0.0,Medium,High,comedy christopher nolan triptii dimri  rajkummar rao  vijay varma workplace  wedding english cj enm
MOV100401,Glass at Road,"Thriller, Romance, Crime",2019.0,Wes Anderson,"Nana Patekar, Tabu, Konkona Sen Sharma","corruption, long distance, surveillance, money laundering, cat and mouse, wedding",English,98.0,Unknown,2650000.0,2600000.0,2.142605384310135,143.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.018867924528301886,0.0,Medium,Low,thriller  romance  crime wes anderson nana patekar  tabu  konkona sen sharma corruption  long distance  surveillance  money laundering  cat and mouse  wedding english unknown
MOV102565,A Room in Velvet,Drama,2010.0,S. S. Rajamouli,"Vijay, Trisha Krishnan, Arjun Sarja","ambition, grief",Telugu,106.0,Paramount Pictures,12050000.0,20800000.0,7.70651382950318,1118.0,0.0,0.0,0.0,0.0,0.0,16.0,0.7261410788381742,0.0,High,Medium,drama s. s. rajamouli vijay  trisha krishnan  arjun sarja ambition  grief telugu paramount pictures
MOV103150,Bridge of Lost,"Drama, Thriller",2008.0,David Fincher,"Zendaya, TimothÃ©e Chalamet, Florence Pugh","false identity, identity, cat and mouse",English,135.0,Studio Ghibli,68900000.0,415900000.0,1.6579876800757152,147.0,0.0,0.0,0.0,0.0,0.0,18.0,5.036284470246734,0.0,Low,Very High,drama  thriller david fincher zendaya  timothã©e chalamet  florence pugh false identity  identity  cat and mouse english studio ghibli
MOV117989,The Fading Story 229,"Crime, Horror",2001.0,ChloÃ© Zhao,"Suriya, Jyotika, Karthi","curse, organized crime, haunted house, stolen evidence",Italian,158.0,A24,30850000.0,127200000.0,4.50127801766877,902.0,0.0,0.0,0.0,0.0,0.0,25.0,3.1231766612641816,0.0,Medium,Very High,crime  horror chloã© zhao suriya  jyotika  karthi curse  organized crime  haunted house  stolen evidence italian a24
MOV106222,Lost at Forest,"Comedy, Mystery",1985.0,Bong Joon Ho,"Saoirse Ronan, Andrew Scott, Jessie Buckley, Rajinikanth","unsolved murder, cryptic letter, friendship, workplace",Malayalam,157.0,Sony Pictures,25000000.0,19200000.0,1.1308634933790291,719.0,5.0,1.0,0.0,5.0,5.0,41.0,-0.232,0.6931471805599453,Low,Medium,comedy  mystery bong joon ho saoirse ronan  andrew scott  jessie buckley  rajinikanth unsolved murder  cryptic letter  friendship  workplace malayalam sony pictures
MOV111298,The Winter Frontier 222,"Romance, Action, Thriller",2019.0,Christopher Nolan,"Mammootty, Nimisha Sajayan, Roshan Mathew","conspiracy, heartbreak, missing person, mercenary, wedding",English,103.0,Warner Bros. Pictures,19050000.0,72300000.0,7.397432650604109,1298.0,0.0,0.0,0.0,0.0,0.0,7.0,2.795275590551181,0.0,High,High,romance  action  thriller christopher nolan mammootty  nimisha sajayan  roshan mathew conspiracy  heartbreak  missing person  mercenary  wedding english warner bros. pictures
MOV118720,The Wild House 44,Crime,2011.0,Steven Spielberg,"Ayushmann Khurrana, Bhumi Pednekar, Pankaj Tripathi","corruption, gang rivalry",Hindi,110.0,Geetha Arts,30200000.0,23500000.0,1.3744410157969076,443.0,0.0,0.0,0.0,0.0,0.0,15.0,-0.22185430463576158,0.0,Low,Medium,crime steven spielberg ayushmann khurrana  bhumi pednekar  pankaj tripathi corruption  gang rivalry hindi geetha arts
MOV105176,Silent Road,Comedy,2015.0,S. S. Rajamouli,"Vijay, Trisha Krishnan, Arjun Sarja","misunderstanding, road trip",English,132.0,Suresh Productions,140050000.0,571900000.0,0.3230103962722834,453.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0835415922884684,0.0,Low,Very High,comedy s. s. rajamouli vijay  trisha krishnan  arjun sarja misunderstanding  road trip english suresh productions
MOV105344,The Crimson Mirror,Crime,2019.0,S. S. Rajamouli,"Suriya, Jyotika, Karthi","money laundering, organized crime",Malayalam,183.0,Sony Pictures,51850000.0,363800000.0,1.1557081688484925,278.0,0.0,0.0,0.0,0.0,0.0,7.0,6.016393442622951,0.0,Low,Very High,crime s. s. rajamouli suriya  jyotika  karthi money laundering  organized crime malayalam sony pictures
MOV112991,The Forgotten Harbor 819,"Thriller, Crime",2024.0,Bong Joon Ho,"Dulquer Salmaan, Parvathy Thiruvothu, Fahadh Faasil","surveillance, cat and mouse, gang rivalry",Telugu,133.0,Sony Pictures,5200000.0,15400000.0,2.247289021186111,293.0,4.0,1.0,0.0,4.0,4.0,2.0,1.9615384615384615,0.6931471805599453,Medium,Medium,thriller  crime bong joon ho dulquer salmaan  parvathy thiruvothu  fahadh faasil surveillance  cat and mouse  gang rivalry telugu sony pictures
MOV117257,The Velvet Echo 972,Action,1989.0,Anurag Kashyap,"Gong Yoo, Kim Tae-ri, Choi Woo-shik","heist, mercenary",English,129.0,Suresh Productions,28400000.0,56900000.0,30.836201100216933,3008.0,1.0,1.0,0.0,1.0,1.0,37.0,1.0035211267605635,0.6931471805599453,Very High,High,action anurag kashyap gong yoo  kim tae-ri  choi woo-shik heist  mercenary english suresh productions
MOV116537,The Broken City 512,"Adventure, Thriller",2021.0,James Wan,"Shah Rukh Khan, Deepika Padukone, Manoj Bajpayee","false identity, wilderness, lost city, missing person",Korean,145.0,Yash Raj Films,46150000.0,477700000.0,1.5449431057183969,559.0,0.0,0.0,0.0,0.0,0.0,5.0,9.351029252437703,0.0,Low,Very High,adventure  thriller james wan shah rukh khan  deepika padukone  manoj bajpayee false identity  wilderness  lost city  missing person korean yash raj films
MOV115811,The Fading Witness 223,Romance,2023.0,S. S. Rajamouli,"Dulquer Salmaan, Parvathy Thiruvothu, Fahadh Faasil, Dhanush","first love, unexpected meeting",Bengali,163.0,Warner Bros. Pictures,6650000.0,14500000.0,6.273631233534038,710.0,4.0,1.0,0.0,4.0,4.0,3.0,1.1804511278195489,0.6931471805599453,High,Low,romance s. s. rajamouli dulquer salmaan  parvathy thiruvothu  fahadh faasil  dhanush first love  unexpected meeting bengali warner bros. pictures
MOV102108,Fading Promise,"Drama, Comedy, Adventure, Romance",2001.0,Wes Anderson,"Chris Evans, Ana de Armas, Oscar Isaac","unexpected meeting, long distance, treasure hunt",English,152.0,Dharma Productions,5350000.0,5200000.0,1.3356818352891906,1665.0,0.0,0.0,0.0,0.0,0.0,25.0,-0.028037383177570093,0.0,Low,Low,drama  comedy  adventure  romance wes anderson chris evans  ana de armas  oscar isaac unexpected meeting  long distance  treasure hunt english dharma productions
MOV116421,The Neon Letter 355,"Thriller, Adventure",1999.0,James Wan,"Vidya Balan, Shefali Shah, Rajesh Tailang","surveillance, survival, false identity",Malayalam,120.0,20th Century Studios,8800000.0,7700000.0,1.1658382578407551,1593.0,0.0,0.0,0.0,0.0,0.0,27.0,-0.125,0.0,Low,Low,thriller  adventure james wan vidya balan  shefali shah  rajesh tailang surveillance  survival  false identity malayalam 20th century studios
MOV112725,The Endless Shadow 425,Crime,2005.0,Nagraj Manjule,"Zendaya, TimothÃ©e Chalamet, Florence Pugh","gang rivalry, organized crime",English,110.0,Amazon MGM Studios,33000000.0,25200000.0,5.44960085451709,1151.0,4.0,1.0,0.0,4.0,4.0,21.0,-0.23636363636363636,0.6931471805599453,High,Medium,crime nagraj manjule zendaya  timothã©e chalamet  florence pugh gang rivalry  organized crime english amazon mgm studios
MOV101251,Between Parallel and City,Comedy,2023.0,Rajkumar Hirani,"Gael GarcÃ­a Bernal, Tilda Swinton, Diego Luna","friendship, workplace",Hindi,130.0,Studio Ghibli,10100000.0,21700000.0,4.313148587404495,2016.0,5.0,1.0,0.0,5.0,5.0,3.0,1.1485148514851484,0.6931471805599453,Medium,Medium,comedy rajkumar hirani gael garcã­a bernal  tilda swinton  diego luna friendship  workplace hindi studio ghibli
MOV113488,The Winter Lantern 527,"Action, Fantasy",2003.0,ChloÃ© Zhao,"Triptii Dimri, Rajkummar Rao, Vijay Varma","ancient prophecy, mercenary, mythical kingdom, revenge",Hindi,111.0,Warner Bros. Pictures,18200000.0,30200000.0,6.893417939994373,1726.0,0.0,0.0,0.0,0.0,0.0,23.0,0.6593406593406593,0.0,High,Medium,action  fantasy chloã© zhao triptii dimri  rajkummar rao  vijay varma ancient prophecy  mercenary  mythical kingdom  revenge hindi warner bros. pictures
MOV108970,The Winter Story 701,Drama,2016.0,Christopher Nolan,"Zendaya, TimothÃ©e Chalamet, Florence Pugh","ambition, coming of age",English,133.0,Lyca Productions,17750000.0,29000000.0,22.8400433377078,381.0,0.0,0.0,0.0,0.0,0.0,10.0,0.6338028169014085,0.0,Very High,Medium,drama christopher nolan zendaya  timothã©e chalamet  florence pugh ambition  coming of age english lyca productions
MOV104467,Secret Lantern,Sci-Fi,1992.0,Sanjay Leela Bhansali,"Mammootty, Nimisha Sajayan, Roshan Mathew","time travel, android",Bengali,98.0,CJ ENM,8350000.0,44200000.0,1.5845676139205007,67.0,0.0,0.0,0.0,0.0,0.0,34.0,4.293413173652695,0.0,Low,High,sci-fi sanjay leela bhansali mammootty  nimisha sajayan  roshan mathew time travel  android bengali cj enm
MOV109941,The Last Room 143,Thriller,2022.0,Zoya Akhtar,"Triptii Dimri, Rajkummar Rao, Vijay Varma","conspiracy, false identity",English,185.0,Phantom Films,850000.0,1100000.0,14.53324333344861,799.0,0.0,0.0,0.0,0.0,0.0,4.0,0.29411764705882354,0.0,Very High,Low,thriller zoya akhtar triptii dimri  rajkummar rao  vijay varma conspiracy  false identity english phantom films
MOV115905,The Silent Witness 65,"Horror, Thriller, Comedy",1993.0,Asghar Farhadi,"Adam Driver, Scarlett Johansson, Oscar Isaac","nightmare, conspiracy, misunderstanding, possession, missing person",Korean,105.0,Studio Ghibli,188550000.0,501600000.0,30.96465728191348,5241.0,0.0,0.0,0.0,0.0,0.0,33.0,1.66030230708035,0.0,Very High,Very High,horror  thriller  comedy asghar farhadi adam driver  scarlett johansson  oscar isaac nightmare  conspiracy  misunderstanding  possession  missing person korean studio ghibli
MOV110562,The Wild Signal 847,"Comedy, Thriller",1988.0,Park Chan-wook,"Adam Driver, Scarlett Johansson, Oscar Isaac",Unknown,Hindi,111.0,A24,47000000.0,164700000.0,9.561161573313855,489.0,0.0,0.0,0.0,0.0,0.0,38.0,2.5042553191489363,0.0,High,Very High,comedy  thriller park chan-wook adam driver  scarlett johansson  oscar isaac unknown hindi a24
MOV114609,The Neon Moon 982,Comedy,2003.0,Satoshi Kon,"Prithviraj Sukumaran, Parvathy Thiruvothu, Tovino Thomas","awkward romance, misunderstanding",English,120.0,20th Century Studios,2950000.0,3700000.0,12.923656815665527,2227.0,0.0,0.0,0.0,0.0,0.0,23.0,0.2542372881355932,0.0,Very High,Low,comedy satoshi kon prithviraj sukumaran  parvathy thiruvothu  tovino thomas awkward romance  misunderstanding english 20th century studios
MOV101045,A Moon in Secret,Action,2018.0,Bong Joon Ho,"Vidya Balan, Shefali Shah, Rajesh Tailang","assassination, espionage",Hindi,152.0,Lyca Productions,25850000.0,48600000.0,4.5501540685769895,1650.0,4.0,1.0,0.0,4.0,4.0,8.0,0.8800773694390716,0.6931471805599453,Medium,High,action bong joon ho vidya balan  shefali shah  rajesh tailang assassination  espionage hindi lyca productions
MOV108072,The Midnight Season 825,"Romance, Adventure",2008.0,Lokesh Kanagaraj,"Ryan Gosling, Margot Robbie, Brian Tyree Henry","ancient map, long distance, wilderness, second chance",English,138.0,Amazon MGM Studios,32100000.0,56200000.0,17.9424416017524,2077.0,0.0,0.0,0.0,0.0,0.0,18.0,0.7507788161993769,0.0,Very High,High,romance  adventure lokesh kanagaraj ryan gosling  margot robbie  brian tyree henry ancient map  long distance  wilderness  second chance english amazon mgm studios
MOV114293,The Neon Road 262,Adventure,2010.0,Satoshi Kon,"Zendaya, TimothÃ©e Chalamet, Florence Pugh","lost city, treasure hunt",English,172.0,Netflix,52050000.0,78700000.0,5.7449559274488005,1638.0,5.0,1.0,0.0,5.0,5.0,16.0,0.5120076849183477,0.6931471805599453,High,High,adventure satoshi kon zendaya  timothã©e chalamet  florence pugh lost city  treasure hunt english netflix
MOV108894,The Silver Season 956,"Crime, Comedy",2019.0,Makoto Shinkai,"Aamir Khan, Richa Chadda, Vijay Raaz","road trip, organized crime, misunderstanding",Telugu,141.0,Yash Raj Films,11750000.0,8600000.0,6.960849705406097,476.0,2.0,1.0,0.0,2.0,2.0,7.0,-0.2680851063829787,0.6931471805599453,High,Low,crime  comedy makoto shinkai aamir khan  richa chadda  vijay raaz road trip  organized crime  misunderstanding telugu yash raj films
MOV103409,A Sky in Autumn,Crime,2020.0,Jordan Peele,"Suriya, Jyotika, Karthi","organized crime, detective",Telugu,136.0,Universal Pictures,8500000.0,9200000.0,2.3006068647220377,521.0,2.0,1.0,0.0,2.0,2.0,6.0,0.08235294117647059,0.6931471805599453,Medium,Low,crime jordan peele suriya  jyotika  karthi organized crime  detective telugu universal pictures
MOV109968,The Broken Witness 372,Comedy,2004.0,Bong Joon Ho,"Mads Mikkelsen, Thomas Bo Larsen, Sidse Babett Knudsen","wedding, awkward romance",English,178.0,Universal Pictures,154900000.0,1345000000.0,9.332315633618036,4686.0,0.0,0.0,0.0,0.0,0.0,22.0,7.6830213040671405,0.0,High,Very High,comedy bong joon ho mads mikkelsen  thomas bo larsen  sidse babett knudsen wedding  awkward romance english universal pictures
MOV100846,Lost Beyond the Machine,Romance,2009.0,Greta Gerwig,"Rajkummar Rao, Taapsee Pannu, Pankaj Tripathi","heartbreak, unexpected meeting",English,136.0,Yash Raj Films,9250000.0,13200000.0,16.32837585139312,1257.0,0.0,0.0,0.0,0.0,0.0,17.0,0.42702702702702705,0.0,Very High,Low,romance greta gerwig rajkummar rao  taapsee pannu  pankaj tripathi heartbreak  unexpected meeting english yash raj films
MOV105915,A Bridge in Autumn,"Drama, Thriller, Romance",1997.0,Aparna Sen,"Aamir Khan, Richa Chadda, Vijay Raaz","second chance, first love, family secrets, missing person, coming of age, surveillance",English,175.0,20th Century Studios,13300000.0,65700000.0,1.508732902380372,708.0,0.0,0.0,0.0,0.0,0.0,29.0,3.9398496240601504,0.0,Low,High,drama  thriller  romance aparna sen aamir khan  richa chadda  vijay raaz second chance  first love  family secrets  missing person  coming of age  surveillance english 20th century studios
MOV102803,Station of Electric,"Horror, Crime",2004.0,Sanjay Leela Bhansali,"Saoirse Ronan, Andrew Scott, Jessie Buckley","detective, haunted house, stolen evidence, curse",English,191.0,Yash Raj Films,34150000.0,104600000.0,12.165900890636786,8822.0,0.0,0.0,0.0,0.0,0.0,22.0,2.062957540263543,0.0,Very High,Very High,horror  crime sanjay leela bhansali saoirse ronan  andrew scott  jessie buckley detective  haunted house  stolen evidence  curse english yash raj films
MOV118990,The Golden House 177,Drama,2003.0,Jordan Peele,"Aamir Khan, Richa Chadda, Vijay Raaz, Suriya","family secrets, redemption",Hindi,142.0,Warner Bros. Pictures,10150000.0,25800000.0,19.05779638141107,6203.0,0.0,0.0,0.0,0.0,0.0,23.0,1.541871921182266,0.0,Very High,Medium,drama jordan peele aamir khan  richa chadda  vijay raaz  suriya family secrets  redemption hindi warner bros. pictures
MOV113679,The Glass Moon 629,"Comedy, Drama",2001.0,David Fincher,"Suriya, Jyotika, Karthi","wedding, friendship, redemption, betrayal",English,172.0,20th Century Studios,10050000.0,28100000.0,4.690014317531079,920.0,0.0,0.0,0.0,0.0,0.0,25.0,1.7960199004975124,0.0,High,Medium,comedy  drama david fincher suriya  jyotika  karthi wedding  friendship  redemption  betrayal english 20th century studios
MOV106679,The Falling Horizon 895,"Action, Adventure",1992.0,Karthik Subbaraj,"Cillian Murphy, Rebecca Ferguson, Robert Pattinson","undercover, revenge, lost city, ancient map",Korean,146.0,Universal Pictures,7400000.0,17800000.0,2.0594693617812703,74.0,0.0,0.0,0.0,0.0,0.0,34.0,1.4054054054054055,0.0,Low,Medium,action  adventure karthik subbaraj cillian murphy  rebecca ferguson  robert pattinson undercover  revenge  lost city  ancient map korean universal pictures
MOV108752,The Parallel Clock 327,"Drama, Horror, Thriller",2022.0,Gauri Shinde,"Rajkummar Rao, Taapsee Pannu, Pankaj Tripathi","conspiracy, curse, ritual, missing person",English,92.0,Hombale Films,35700000.0,44100000.0,1.2581767812589673,193.0,0.0,0.0,0.0,0.0,0.0,4.0,0.23529411764705882,0.0,Low,High,drama  horror  thriller gauri shinde rajkummar rao  taapsee pannu  pankaj tripathi conspiracy  curse  ritual  missing person english hombale films
MOV102486,The Burning Valley,"Drama, Comedy",2020.0,Bong Joon Ho,"Zendaya, TimothÃ©e Chalamet, Florence Pugh","family, class divide, betrayal, friendship",English,134.0,Warner Bros. Pictures,0.0,44800000.0,5.373950983068574,910.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,High,High,drama  comedy bong joon ho zendaya  timothã©e chalamet  florence pugh family  class divide  betrayal  friendship english warner bros. pictures
MOV103547,Winter Signal,Horror,2019.0,Park Chan-wook,"Zendaya, TimothÃ©e Chalamet, Florence Pugh","isolated village, ritual",English,131.0,Paramount Pictures,16750000.0,16900000.0,1.34278039924811,85.0,0.0,0.0,0.0,0.0,0.0,7.0,0.008955223880597015,0.0,Low,Medium,horror park chan-wook zendaya  timothã©e chalamet  florence pugh isolated village  ritual english paramount pictures
MOV116929,The Northern Moon 307,Drama,2010.0,Mira Nair,"Chris Evans, Ana de Armas, Oscar Isaac","class divide, redemption",Korean,146.0,Geetha Arts,7350000.0,5300000.0,2.2080827454214527,2570.0,0.0,0.0,0.0,0.0,0.0,16.0,-0.2789115646258503,0.0,Medium,Low,drama mira nair chris evans  ana de armas  oscar isaac class divide  redemption korean geetha arts
MOV109416,The Secret Signal 343,Action,2008.0,Christopher Nolan,"Prithviraj Sukumaran, Parvathy Thiruvothu, Tovino Thomas","mercenary, revenge",Hindi,119.0,Mythri Movie Makers,12700000.0,24100000.0,2.872504304160944,478.0,0.0,0.0,0.0,0.0,0.0,18.0,0.8976377952755905,0.0,Medium,Medium,action christopher nolan prithviraj sukumaran  parvathy thiruvothu  tovino thomas mercenary  revenge hindi mythri movie makers
MOV112551,The Sacred Forest 688,"Drama, Action, Comedy",1992.0,Farhan Akhtar,"Michael B. Jordan, Tessa Thompson, Lakeith Stanfield","family secrets, assassination, wedding, undercover, identity",English,118.0,Phantom Films,18450000.0,20000000.0,8.43091298085836,1619.0,0.0,0.0,0.0,0.0,0.0,34.0,0.08401084010840108,0.0,High,Medium,drama  action  comedy farhan akhtar michael b. jordan  tessa thompson  lakeith stanfield family secrets  assassination  wedding  undercover  identity english phantom films
MOV112292,The Sacred Echo 699,"Drama, Comedy",2014.0,Vetrimaaran,"Shah Rukh Khan, Deepika Padukone, Manoj Bajpayee","road trip, betrayal, friendship",Telugu,86.0,Unknown,285550000.0,198600000.0,4.550955059303644,1851.0,0.0,0.0,0.0,0.0,0.0,12.0,-0.30450008755034147,0.0,Medium,Very High,drama  comedy vetrimaaran shah rukh khan  deepika padukone  manoj bajpayee road trip  betrayal  friendship telugu unknown
MOV116021,The Silver Harbor 502,"Thriller, Horror",2018.0,Denis Villeneuve,"Ranbir Kapoor, Alia Bhatt, Vicky Kaushal","cat and mouse, possession, ritual, conspiracy",English,166.0,Excel Entertainment,44100000.0,20200000.0,7.435985911257322,5596.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.5419501133786848,0.0,High,Medium,thriller  horror denis villeneuve ranbir kapoor  alia bhatt  vicky kaushal cat and mouse  possession  ritual  conspiracy english excel entertainment
MOV109873,The Wild Garden 385,Crime,2002.0,Karthik Subbaraj,"Zendaya, TimothÃ©e Chalamet, Florence Pugh","detective, gang rivalry",Malayalam,124.0,Netflix,11300000.0,41900000.0,4.653413420107108,860.0,3.0,1.0,0.0,3.0,3.0,24.0,2.7079646017699117,0.6931471805599453,High,High,crime karthik subbaraj zendaya  timothã©e chalamet  florence pugh detective  gang rivalry malayalam netflix
MOV104080,Northern Beyond the Forest,Romance,2013.0,Alfonso CuarÃ³n,"Rinko Kikuchi, Masami Nagasawa, Hidetoshi Nishijima","unexpected meeting, wedding",English,97.0,Dharma Productions,135050000.0,130900000.0,5.068599232046431,4678.0,0.0,0.0,0.0,0.0,0.0,13.0,-0.030729359496482783,0.0,High,Very High,romance alfonso cuarã³n rinko kikuchi  masami nagasawa  hidetoshi nishijima unexpected meeting  wedding english dharma productions
MOV100490,Between Silver and River,Action,1971.0,Nagraj Manjule,"Rinko Kikuchi, Masami Nagasawa, Hidetoshi Nishijima","rescue, heist",Malayalam,0.0,Gaumont,12300000.0,174700000.0,2.9539201553461663,94.0,0.0,0.0,0.0,0.0,0.0,55.0,13.203252032520325,0.0,Medium,Very High,action nagraj manjule rinko kikuchi  masami nagasawa  hidetoshi nishijima rescue  heist malayalam gaumont
MOV115470,The Hidden Horizon 990,Horror,2020.0,James Wan,"Triptii Dimri, Rajkummar Rao, Vijay Varma","ritual, urban legend",English,146.0,Sony Pictures,78100000.0,197000000.0,0.3510555507581598,2284.0,0.0,0.0,0.0,0.0,0.0,6.0,1.5224071702944941,0.0,Low,Very High,horror james wan triptii dimri  rajkummar rao  vijay varma ritual  urban legend english sony pictures
MOV109026,The Paper Machine 73,"Mystery, Drama, Comedy",1983.0,Gauri Shinde,"Cillian Murphy, Rebecca Ferguson, Robert Pattinson","cryptic letter, coming of age, workplace, secret room, road trip",Italian,113.0,Warner Bros. Pictures,17000000.0,9000000.0,6.367650275415629,29020.0,0.0,0.0,0.0,0.0,0.0,43.0,-0.47058823529411764,0.0,High,Low,mystery  drama  comedy gauri shinde cillian murphy  rebecca ferguson  robert pattinson cryptic letter  coming of age  workplace  secret room  road trip italian warner bros. pictures
